deaths_0-5_circ,deaths_25+_circ,deaths_5-25_circ,Population_0-5,Population_25+,Population_5-25,STATEFP,COUNTYFP,mort_0-5_circ,mort_5-25_circ,mort_25+_circ,deaths_0-5_resp,deaths_25+_resp,deaths_5-25_resp,mort_0-5_resp,mort_5-25_resp,mort_25+_resp,deaths_0-5_all,deaths_25+_all,deaths_5-25_all,mort_0-5_all,mort_5-25_all,mort_25+_all,deaths_0-5_circ_est,deaths_25+_circ_est,deaths_5-25_circ_est,mort_0-5_circ_est,mort_5-25_circ_est,mort_25+_circ_est,deaths_0-5_resp_est,deaths_25+_resp_est,deaths_5-25_resp_est,mort_0-5_resp_est,mort_5-25_resp_est,mort_25+_resp_est,deaths_0-5_all_est,deaths_25+_all_est,deaths_5-25_all_est,mort_0-5_all_est,mort_5-25_all_est,mort_25+_all_est
,377.0,,7491.0,99379.0,35296.0,6,55,,,0.003794,,107.0,,,,0.001077,,1221.0,,,,0.012286,,377.0,,,,0.003794,,107.0,,,,0.001077,,1221.0,,,,0.012286
,321.0,,4216.0,75542.0,19349.0,6,57,,,0.004249,,93.0,,,,0.001231,,1013.0,,,,0.01341,,321.0,,,,0.004249,,93.0,,,,0.001231,,1013.0,,,,0.01341
,6526.0,,188973.0,2159827.0,823732.0,6,59,,,0.003022,,1760.0,,,,0.000815,141.0,19174.0,273.0,0.000746,0.000331,0.008878,,6526.0,,,,0.003022,,1760.0,,,,0.000815,141.0,19174.0,273.0,0.000746,0.000331,0.008878
,943.0,,20129.0,266421.0,93981.0,6,61,,,0.00354,,308.0,,,,0.001156,11.0,3158.0,25.0,0.000546,0.000266,0.011853,,943.0,,,,0.00354,,308.0,,,,0.001156,11.0,3158.0,25.0,0.000546,0.000266,0.011853
,54.0,,787.0,14233.0,3607.0,6,63,,,0.003794,,,,,,,,197.0,,,,0.013841,,54.0,,,,0.003794,,,,,,,,197.0,,,,0.013841
,5683.0,,157513.0,1535167.0,695061.0,6,65,,,0.003702,,1489.0,,,,0.00097,173.0,15816.0,236.0,0.001098,0.00034,0.010302,,5683.0,,,,0.003702,,1489.0,,,,0.00097,173.0,15816.0,236.0,0.001098,0.00034,0.010302
,3536.0,,99302.0,1017069.0,398089.0,6,67,,,0.003477,,1027.0,,,,0.00101,118.0,10996.0,140.0,0.001188,0.000352,0.010811,,3536.0,,,,0.003477,,1027.0,,,,0.00101,118.0,10996.0,140.0,0.001188,0.000352,0.010811
,93.0,,3894.0,38124.0,17396.0,6,69,,,0.002439,,15.0,,,,0.000393,,323.0,,,,0.008472,,93.0,,,,0.002439,,15.0,,,,0.000393,,323.0,,,,0.008472
,4617.0,,154207.0,1337039.0,648850.0,6,71,,,0.003453,,1352.0,,,,0.001011,237.0,13598.0,274.0,0.001537,0.000422,0.01017,,4617.0,,,,0.003453,,1352.0,,,,0.001011,237.0,13598.0,274.0,0.001537,0.000422,0.01017
,6882.0,,213388.0,2235281.0,869080.0,6,73,,,0.003079,,1782.0,,,,0.000797,185.0,20972.0,261.0,0.000867,0.0003,0.009382,,6882.0,,,,0.003079,,1782.0,,,,0.000797,185.0,20972.0,261.0,0.000867,0.0003,0.009382
,1785.0,,40106.0,689094.0,141687.0,6,75,,,0.00259,,437.0,,,,0.000634,18.0,5749.0,34.0,0.000449,0.00024,0.008343,,1785.0,,,,0.00259,,437.0,,,,0.000634,18.0,5749.0,34.0,0.000449,0.00024,0.008343
,1707.0,,52346.0,459921.0,221442.0,6,77,,,0.003712,,563.0,,,,0.001224,45.0,5341.0,83.0,0.00086,0.000375,0.011613,,1707.0,,,,0.003712,,563.0,,,,0.001224,45.0,5341.0,83.0,0.00086,0.000375,0.011613
,741.0,,13473.0,188492.0,80922.0,6,79,,,0.003931,,214.0,,,,0.001135,12.0,2372.0,14.0,0.000891,0.000173,0.012584,,741.0,,,,0.003931,,214.0,,,,0.001135,12.0,2372.0,14.0,0.000891,0.000173,0.012584
,1532.0,,44547.0,546792.0,173458.0,6,81,,,0.002802,,428.0,,,,0.000783,27.0,4651.0,34.0,0.000606,0.000196,0.008506,,1532.0,,,,0.002802,,428.0,,,,0.000783,27.0,4651.0,34.0,0.000606,0.000196,0.008506
,975.0,,28815.0,275578.0,141777.0,6,83,,,0.003538,,281.0,,,,0.00102,28.0,3082.0,35.0,0.000972,0.000247,0.011184,,975.0,,,,0.003538,,281.0,,,,0.00102,28.0,3082.0,35.0,0.000972,0.000247,0.011184
,3202.0,,118702.0,1321366.0,479334.0,6,85,,,0.002423,,718.0,,,,0.000543,79.0,9893.0,128.0,0.000666,0.000267,0.007487,,3202.0,,,,0.002423,,718.0,,,,0.000543,79.0,9893.0,128.0,0.000666,0.000267,0.007487
,507.0,,14755.0,179091.0,80827.0,6,87,,,0.002831,,142.0,,,,0.000793,12.0,1711.0,14.0,0.000813,0.000173,0.009554,,507.0,,,,0.002831,,142.0,,,,0.000793,12.0,1711.0,14.0,0.000813,0.000173,0.009554
,662.0,,10539.0,127003.0,42089.0,6,89,,,0.005212,,274.0,,,,0.002157,13.0,2238.0,,0.001234,,0.017622,,662.0,,,,0.005212,,274.0,,,,0.002157,13.0,2238.0,,0.001234,,0.017622
,,,106.0,2323.0,518.0,6,91,,,,,,,,,,,22.0,,,,0.009471,,,,,,,,,,,,,,22.0,,,,0.009471
,178.0,,2298.0,31773.0,9532.0,6,93,,,0.005602,,76.0,,,,0.002392,,604.0,,,,0.01901,,178.0,,,,0.005602,,76.0,,,,0.002392,,604.0,,,,0.01901
,914.0,,26928.0,300698.0,112581.0,6,95,,,0.00304,,292.0,,,,0.000971,31.0,3195.0,34.0,0.001151,0.000302,0.010625,,914.0,,,,0.00304,,292.0,,,,0.000971,31.0,3195.0,34.0,0.001151,0.000302,0.010625
,1331.0,,25643.0,359961.0,117466.0,6,97,,,0.003698,,337.0,,,,0.000936,14.0,4097.0,31.0,0.000546,0.000264,0.011382,,1331.0,,,,0.003698,,337.0,,,,0.000936,14.0,4097.0,31.0,0.000546,0.000264,0.011382
,1358.0,,39233.0,342282.0,160045.0,6,99,,,0.003967,,396.0,,,,0.001157,43.0,4177.0,50.0,0.001096,0.000312,0.012203,,1358.0,,,,0.003967,,396.0,,,,0.001157,43.0,4177.0,50.0,0.001096,0.000312,0.012203
,274.0,,6658.0,62734.0,27259.0,6,101,,,0.004368,,83.0,,,,0.001323,,846.0,,,,0.013486,,274.0,,,,0.004368,,83.0,,,,0.001323,,846.0,,,,0.013486
,194.0,,4035.0,42996.0,16245.0,6,103,,,0.004512,,84.0,,,,0.001954,,673.0,,,,0.015653,,194.0,,,,0.004512,,84.0,,,,0.001954,,673.0,,,,0.015653
,23.0,,563.0,9834.0,2385.0,6,105,,,0.002339,,,,,,,,133.0,,,,0.013525,,23.0,,,,0.002339,,,,,,,,133.0,,,,0.013525
,1029.0,,38786.0,269284.0,152367.0,6,107,,,0.003821,,316.0,,,,0.001173,57.0,2911.0,44.0,0.00147,0.000289,0.01081,,1029.0,,,,0.003821,,316.0,,,,0.001173,57.0,2911.0,44.0,0.00147,0.000289,0.01081
,208.0,,2401.0,40972.0,10431.0,6,109,,,0.005077,,82.0,,,,0.002001,,637.0,,,,0.015547,,208.0,,,,0.005077,,82.0,,,,0.002001,,637.0,,,,0.015547
,1792.0,,52153.0,567835.0,229750.0,6,111,,,0.003156,,482.0,,,,0.000849,29.0,5452.0,63.0,0.000556,0.000274,0.009601,,1792.0,,,,0.003156,,482.0,,,,0.000849,29.0,5452.0,63.0,0.000556,0.000274,0.009601
,374.0,,12432.0,126941.0,76429.0,6,113,,,0.002946,,133.0,,,,0.001048,,1268.0,,,,0.009989,,374.0,,,,0.002946,,133.0,,,,0.001048,,1268.0,,,,0.009989
,186.0,,5982.0,47097.0,22196.0,6,115,,,0.003949,,79.0,,,,0.001677,,615.0,,,,0.013058,,186.0,,,,0.003949,,79.0,,,,0.001677,,615.0,,,,0.013058
,733.0,,36826.0,317847.0,143514.0,8,1,,,0.002306,,323.0,,,,0.001016,39.0,2868.0,71.0,0.001059,0.000495,0.009023,,733.0,,,,0.002306,,323.0,,,,0.001016,39.0,2868.0,71.0,0.001059,0.000495,0.009023
,28.0,,1134.0,9639.0,5881.0,8,3,,,0.002905,,,,,,,,142.0,,,,0.014732,,28.0,,,,0.002905,,,,,,,,142.0,,,,0.014732
,978.0,,40509.0,429560.0,166999.0,8,5,,,0.002277,,353.0,,,,0.000822,45.0,3773.0,67.0,0.001111,0.000401,0.008783,,978.0,,,,0.002277,,353.0,,,,0.000822,45.0,3773.0,67.0,0.001111,0.000401,0.008783
,15.0,,601.0,9808.0,2445.0,8,7,,,0.001529,,,,,,,,92.0,,,,0.00938,,15.0,,,,0.001529,,,,,,,,92.0,,,,0.00938
,,,203.0,2559.0,806.0,8,9,,,,,,,,,,,36.0,,,,0.014068,,,,,,,,,,,,,,36.0,,,,0.014068
,,,199.0,4445.0,1217.0,8,11,,,,,,,,,,,56.0,,,,0.012598,,,,,,,,,,,,,,56.0,,,,0.012598
,474.0,,15249.0,209969.0,97008.0,8,13,,,0.002257,,149.0,,,,0.00071,12.0,1758.0,30.0,0.000787,0.000309,0.008373,,474.0,,,,0.002257,,149.0,,,,0.00071,12.0,1758.0,30.0,0.000787,0.000309,0.008373
,68.0,,3781.0,45699.0,17049.0,8,14,,,0.001488,,10.0,,,,0.000219,,330.0,,,,0.007221,,68.0,,,,0.001488,,10.0,,,,0.000219,,330.0,,,,0.007221
,38.0,,743.0,14855.0,3460.0,8,15,,,0.002558,,,,,,,,173.0,,,,0.011646,,38.0,,,,0.002558,,,,,,,,173.0,,,,0.011646
,,,154.0,1246.0,448.0,8,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,343.0,7421.0,1672.0,8,19,,,,,,,,,,,51.0,,,,0.006872,,,,,,,,,,,,,,51.0,,,,0.006872
,10.0,,579.0,5233.0,2317.0,8,21,,,0.001911,,,,,,,,67.0,,,,0.012803,,10.0,,,,0.001911,,,,,,,,67.0,,,,0.012803
,,,170.0,2721.0,830.0,8,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,191.0,4390.0,1113.0,8,25,,,,,,,,,,,35.0,,,,0.007973,,,,,,,,,,,,,,35.0,,,,0.007973
,,,142.0,3705.0,755.0,8,27,,,,,,,,,,,12.0,,,,0.003239,,,,,,,,,,,,,,12.0,,,,0.003239
,113.0,,1558.0,22124.0,6760.0,8,29,,,0.005108,,47.0,,,,0.002124,,368.0,,,,0.016634,,113.0,,,,0.005108,,47.0,,,,0.002124,,368.0,,,,0.016634
,1202.0,,44183.0,494374.0,154503.0,8,31,,,0.002431,,441.0,,,,0.000892,48.0,4476.0,64.0,0.001086,0.000414,0.009054,,1202.0,,,,0.002431,,441.0,,,,0.000892,48.0,4476.0,64.0,0.001086,0.000414,0.009054
,,,103.0,1485.0,468.0,8,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,310.0,,19831.0,214652.0,94149.0,8,35,,,0.001444,,108.0,,,,0.000503,,1341.0,11.0,,0.000117,0.006247,,310.0,,,,0.001444,,108.0,,,,0.000503,,1341.0,11.0,,0.000117,0.006247
,,,3136.0,37522.0,13331.0,8,37,,,,,,,,,,,97.0,,,,0.002585,,,,,,,,,,,,,,97.0,,,,0.002585
,19.0,,1060.0,17990.0,6181.0,8,39,,,0.001056,,,,,,,,130.0,,,,0.007226,,19.0,,,,0.001056,,,,,,,,130.0,,,,0.007226
,1253.0,,47419.0,441320.0,199545.0,8,41,,,0.002839,,462.0,,,,0.001047,53.0,4546.0,88.0,0.001118,0.000441,0.010301,,1253.0,,,,0.002839,,462.0,,,,0.001047,53.0,4546.0,88.0,0.001118,0.000441,0.010301
,162.0,,1936.0,36420.0,9090.0,8,43,,,0.004448,,60.0,,,,0.001647,,544.0,,,,0.014937,,162.0,,,,0.004448,,60.0,,,,0.001647,,544.0,,,,0.014937
,67.0,,4061.0,38927.0,15899.0,8,45,,,0.001721,,12.0,,,,0.000308,,303.0,,,,0.007784,,67.0,,,,0.001721,,12.0,,,,0.000308,,303.0,,,,0.007784
,,,200.0,4664.0,1067.0,8,47,,,,,,,,,,,10.0,,,,0.002144,,,,,,,,,,,,,,10.0,,,,0.002144
,,,609.0,11273.0,3126.0,8,49,,,,,,,,,,,22.0,,,,0.001952,,,,,,,,,,,,,,22.0,,,,0.001952
,,,712.0,10461.0,5235.0,8,51,,,,,,,,,,,63.0,,,,0.006022,,,,,,,,,,,,,,63.0,,,,0.006022
,,,42.0,576.0,162.0,8,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10.0,,265.0,5258.0,1154.0,8,55,,,0.001902,,,,,,,,86.0,,,,0.016356,,10.0,,,,0.001902,,,,,,,,86.0,,,,0.016356
,,,57.0,1046.0,254.0,8,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1205.0,,30201.0,409361.0,132275.0,8,59,,,0.002944,,483.0,,,,0.00118,32.0,4262.0,43.0,0.00106,0.000325,0.010411,,1205.0,,,,0.002944,,483.0,,,,0.00118,32.0,4262.0,43.0,0.00106,0.000325,0.010411
,,,80.0,973.0,320.0,8,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10.0,,490.0,5669.0,2036.0,8,63,,,0.001764,,,,,,,,62.0,,,,0.010937,,10.0,,,,0.001764,,,,,,,,62.0,,,,0.010937
,,,434.0,5197.0,1987.0,8,65,,,,,,,,,,,12.0,,,,0.002309,,,,,,,,,,,,,,12.0,,,,0.002309
,90.0,,2927.0,39339.0,13357.0,8,67,,,0.002288,,34.0,,,,0.000864,,333.0,,,,0.008465,,90.0,,,,0.002288,,34.0,,,,0.000864,,333.0,,,,0.008465
,597.0,,18029.0,221549.0,100415.0,8,69,,,0.002695,,204.0,,,,0.000921,,2250.0,20.0,,0.000199,0.010156,,597.0,,,,0.002695,,204.0,,,,0.000921,,2250.0,20.0,,0.000199,0.010156
,43.0,,640.0,10224.0,3239.0,8,71,,,0.004206,,,,,,,,170.0,,,,0.016628,,43.0,,,,0.004206,,,,,,,,170.0,,,,0.016628
,,,297.0,4040.0,1306.0,8,73,,,,,,,,,,,45.0,,,,0.011139,,,,,,,,,,,,,,45.0,,,,0.011139
,64.0,,1188.0,15247.0,5484.0,8,75,,,0.004198,,16.0,,,,0.001049,,257.0,,,,0.016856,,64.0,,,,0.004198,,16.0,,,,0.001049,,257.0,,,,0.016856
,473.0,,8890.0,102238.0,38955.0,8,77,,,0.004626,,159.0,,,,0.001555,,1478.0,17.0,,0.000436,0.014456,,473.0,,,,0.004626,,159.0,,,,0.001555,,1478.0,17.0,,0.000436,0.014456
,,,24.0,597.0,107.0,8,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,947.0,8710.0,3452.0,8,81,,,,,,,,,,,83.0,,,,0.009529,,,,,,,,,,,,,,83.0,,,,0.009529
,73.0,,1678.0,18793.0,6528.0,8,83,,,0.003884,,11.0,,,,0.000585,,252.0,,,,0.013409,,73.0,,,,0.003884,,11.0,,,,0.000585,,252.0,,,,0.013409
,125.0,,2420.0,29320.0,9731.0,8,85,,,0.004263,,32.0,,,,0.001091,,425.0,,,,0.014495,,125.0,,,,0.004263,,32.0,,,,0.001091,,425.0,,,,0.014495
,61.0,,2115.0,18252.0,7907.0,8,87,,,0.003342,,10.0,,,,0.000548,,266.0,,,,0.014574,,61.0,,,,0.003342,,10.0,,,,0.000548,,266.0,,,,0.014574
,53.0,,1094.0,12266.0,4935.0,8,89,,,0.004321,,25.0,,,,0.002038,,207.0,,,,0.016876,,53.0,,,,0.004321,,25.0,,,,0.002038,,207.0,,,,0.016876
,,,158.0,3834.0,865.0,8,91,,,,,,,,,,,11.0,,,,0.002869,,,,,,,,,,,,,,11.0,,,,0.002869
,,,592.0,13438.0,3136.0,8,93,,,,,,,,,,,96.0,,,,0.007144,,,,,,,,,,,,,,96.0,,,,0.007144
,,,272.0,2909.0,1107.0,8,95,,,,,,,,,,,42.0,,,,0.014438,,,,,,,,,,,,,,42.0,,,,0.014438
,,,620.0,13763.0,3369.0,8,97,,,,,,,,,,,27.0,,,,0.001962,,,,,,,,,,,,,,27.0,,,,0.001962
,28.0,,836.0,7656.0,3430.0,8,99,,,0.003657,,,,,,,,139.0,,,,0.018156,,28.0,,,,0.003657,,,,,,,,139.0,,,,0.018156
,395.0,,9850.0,111742.0,43531.0,8,101,,,0.003535,,251.0,,,,0.002246,10.0,1691.0,12.0,0.001015,0.000276,0.015133,,395.0,,,,0.003535,,251.0,,,,0.002246,10.0,1691.0,12.0,0.001015,0.000276,0.015133
,,,388.0,4322.0,1835.0,8,103,,,,,,,,,,,34.0,,,,0.007867,,,,,,,,,,,,,,34.0,,,,0.007867
,29.0,,717.0,7829.0,2933.0,8,105,,,0.003704,,,,,,,,131.0,,,,0.016733,,29.0,,,,0.003704,,,,,,,,131.0,,,,0.016733
,12.0,,1085.0,18012.0,5551.0,8,107,,,0.000666,,,,,,,,87.0,,,,0.00483,,12.0,,,,0.000666,,,,,,,,87.0,,,,0.00483
,,,344.0,4568.0,1477.0,8,109,,,,,,,,,,,33.0,,,,0.007224,,,,,,,,,,,,,,33.0,,,,0.007224
,,,13.0,566.0,107.0,8,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,332.0,6001.0,1684.0,8,113,,,,,,,,,,,12.0,,,,0.002,,,,,,,,,,,,,,12.0,,,,0.002
,,,124.0,1767.0,516.0,8,115,,,,,,,,,,,14.0,,,,0.007923,,,,,,,,,,,,,,14.0,,,,0.007923
,,,1357.0,23037.0,5980.0,8,117,,,,,,,,,,,49.0,,,,0.002127,,,,,,,,,,,,,,49.0,,,,0.002127
,11.0,,994.0,18188.0,4861.0,8,119,,,0.000605,,10.0,,,,0.00055,,153.0,,,,0.008412,,11.0,,,,0.000605,,10.0,,,,0.00055,,153.0,,,,0.008412
,12.0,,253.0,3411.0,1244.0,8,121,,,0.003518,,,,,,,,37.0,,,,0.010847,,12.0,,,,0.003518,,,,,,,,37.0,,,,0.010847
,448.0,,21367.0,188415.0,85150.0,8,123,,,0.002378,,180.0,,,,0.000955,23.0,1692.0,36.0,0.001076,0.000423,0.00898,,448.0,,,,0.002378,,180.0,,,,0.000955,23.0,1692.0,36.0,0.001076,0.000423,0.00898
,11.0,,696.0,6616.0,2791.0,8,125,,,0.001663,,,,,,,,87.0,,,,0.01315,,11.0,,,,0.001663,,,,,,,,87.0,,,,0.01315
,2104.0,,52712.0,639477.0,251988.0,9,1,,,0.00329,,624.0,,,,0.000976,38.0,6788.0,57.0,0.000721,0.000226,0.010615,,2104.0,,,,0.00329,,624.0,,,,0.000976,38.0,6788.0,57.0,0.000721,0.000226,0.010615
,2304.0,,47928.0,620038.0,224423.0,9,3,,,0.003716,,756.0,,,,0.001219,61.0,7842.0,65.0,0.001273,0.00029,0.012648,,2304.0,,,,0.003716,,756.0,,,,0.001219,61.0,7842.0,65.0,0.001273,0.00029,0.012648
,548.0,,7484.0,134584.0,40503.0,9,5,,,0.004072,,192.0,,,,0.001427,,1790.0,,,,0.0133,,548.0,,,,0.004072,,192.0,,,,0.001427,,1790.0,,,,0.0133
,439.0,,6952.0,118751.0,37626.0,9,7,,,0.003697,,130.0,,,,0.001095,,1527.0,,,,0.012859,,439.0,,,,0.003697,,130.0,,,,0.001095,,1527.0,,,,0.012859
,2224.0,,44804.0,593014.0,219057.0,9,9,,,0.00375,,675.0,,,,0.001138,43.0,7621.0,64.0,0.00096,0.000292,0.012851,,2224.0,,,,0.00375,,675.0,,,,0.001138,43.0,7621.0,64.0,0.00096,0.000292,0.012851
,679.0,,13746.0,188521.0,67534.0,9,11,,,0.003602,,245.0,,,,0.0013,15.0,2417.0,19.0,0.001091,0.000281,0.012821,,679.0,,,,0.003602,,245.0,,,,0.0013,15.0,2417.0,19.0,0.001091,0.000281,0.012821
,306.0,,6049.0,95432.0,49637.0,9,13,,,0.003206,,95.0,,,,0.000995,,1045.0,,,,0.01095,,306.0,,,,0.003206,,95.0,,,,0.000995,,1045.0,,,,0.01095
,301.0,,5646.0,81317.0,29229.0,9,15,,,0.003702,,97.0,,,,0.001193,,1029.0,,,,0.012654,,301.0,,,,0.003702,,97.0,,,,0.001193,,1029.0,,,,0.012654
,502.0,,10936.0,116614.0,47277.0,10,1,,,0.004305,,162.0,,,,0.001389,13.0,1581.0,14.0,0.001189,0.000296,0.013558,,502.0,,,,0.004305,,162.0,,,,0.001389,13.0,1581.0,14.0,0.001189,0.000296,0.013558
,1352.0,,32501.0,381913.0,142573.0,10,3,,,0.00354,,426.0,,,,0.001115,63.0,4546.0,56.0,0.001938,0.000393,0.011903,,1352.0,,,,0.00354,,426.0,,,,0.001115,63.0,4546.0,56.0,0.001938,0.000393,0.011903
,770.0,,11397.0,163680.0,45174.0,10,5,,,0.004704,,262.0,,,,0.001601,11.0,2540.0,15.0,0.000965,0.000332,0.015518,,770.0,,,,0.004704,,262.0,,,,0.001601,11.0,2540.0,15.0,0.000965,0.000332,0.015518
,1739.0,,43507.0,480136.0,157527.0,11,1,,,0.003622,,291.0,,,,0.000606,80.0,4870.0,80.0,0.001839,0.000508,0.010143,,1739.0,,,,0.003622,,291.0,,,,0.000606,80.0,4870.0,80.0,0.001839,0.000508,0.010143
,486.0,,14425.0,160075.0,88996.0,12,1,,,0.003036,,155.0,,,,0.000968,24.0,1900.0,,0.001664,,0.011869,,486.0,,,,0.003036,,155.0,,,,0.000968,24.0,1900.0,,0.001664,,0.011869
,33.0,,1769.0,18799.0,7369.0,12,3,,,0.001755,,,,,,,,239.0,,,,0.012713,,33.0,,,,0.001755,,,,,,,,239.0,,,,0.012713
,554.0,,11571.0,129282.0,43121.0,12,5,,,0.004285,,246.0,,,,0.001903,15.0,1875.0,29.0,0.001296,0.000673,0.014503,,554.0,,,,0.004285,,246.0,,,,0.001903,15.0,1875.0,29.0,0.001296,0.000673,0.014503
,82.0,,1488.0,19474.0,5964.0,12,7,,,0.004211,,10.0,,,,0.000514,,302.0,,,,0.015508,,82.0,,,,0.004211,,10.0,,,,0.000514,,302.0,,,,0.015508
,2265.0,,27628.0,429462.0,122040.0,12,9,,,0.005274,,736.0,,,,0.001714,29.0,7221.0,51.0,0.00105,0.000418,0.016814,,2265.0,,,,0.005274,,736.0,,,,0.001714,29.0,7221.0,51.0,0.00105,0.000418,0.016814
,5604.0,,111703.0,1348443.0,449486.0,12,11,,,0.004156,,1156.0,,,,0.000857,140.0,14922.0,218.0,0.001253,0.000485,0.011066,,5604.0,,,,0.004156,,1156.0,,,,0.000857,140.0,14922.0,218.0,0.001253,0.000485,0.011066
,37.0,,748.0,10411.0,3264.0,12,13,,,0.003554,,22.0,,,,0.002113,,174.0,,,,0.016713,,37.0,,,,0.003554,,22.0,,,,0.002113,,174.0,,,,0.016713
,775.0,,5583.0,146790.0,26092.0,12,15,,,0.00528,,284.0,,,,0.001935,,2544.0,,,,0.017331,,775.0,,,,0.00528,,284.0,,,,0.001935,,2544.0,,,,0.017331
,937.0,,5430.0,114602.0,23589.0,12,17,,,0.008176,,274.0,,,,0.002391,,2473.0,10.0,,0.000424,0.021579,,937.0,,,,0.008176,,274.0,,,,0.002391,,2473.0,10.0,,0.000424,0.021579
