,B24031_001E,B24031_002E,B24031_003E,B24031_004E,B24031_005E,B24031_006E,B24031_007E,B24031_008E,B24031_009E,B24031_010E,B24031_011E,B24031_012E,B24031_013E,B24031_014E,B24031_015E,B24031_016E,B24031_017E,B24031_018E,B24031_019E,B24031_020E,B24031_021E,B24031_022E,B24031_023E,B24031_024E,B24031_025E,B24031_026E,B24031_027E,state,county
95,47658.0,34375.0,31950.0,94071.0,53524.0,52803.0,57227.0,26523.0,56014.0,52900.0,85292.0,68724.0,67263.0,73966.0,52165.0,52250.0,64925.0,74375.0,31600.0,50171.0,60014.0,44986.0,20018.0,22371.0,19067.0,28030.0,77063.0,36,103
96,36202.0,31385.0,31023.0,58681.0,45833.0,44601.0,42069.0,19615.0,50392.0,45909.0,99750.0,42750.0,42696.0,43627.0,33750.0,39030.0,38929.0,-666666666.0,39185.0,36039.0,40667.0,32917.0,15407.0,12991.0,16201.0,29102.0,57625.0,36,121
97,33444.0,21542.0,16125.0,29872.0,38533.0,47438.0,41337.0,21384.0,60414.0,45399.0,95077.0,42656.0,40705.0,42314.0,36295.0,36110.0,42596.0,-666666666.0,28443.0,31420.0,36931.0,29591.0,11749.0,11744.0,11752.0,26614.0,49163.0,36,075
98,34507.0,33326.0,31577.0,36968.0,42309.0,42295.0,40268.0,21321.0,48281.0,41438.0,76471.0,33625.0,40119.0,41412.0,36979.0,39070.0,52383.0,-666666666.0,30776.0,33847.0,40273.0,31846.0,13078.0,11413.0,14206.0,24787.0,49770.0,36,117
99,32047.0,26000.0,14508.0,45417.0,40238.0,44733.0,42165.0,19350.0,47973.0,41645.0,64023.0,34356.0,40896.0,42471.0,34611.0,36554.0,51891.0,67857.0,21884.0,34929.0,35077.0,34836.0,11750.0,11826.0,11733.0,24754.0,57275.0,36,007
100,37729.0,25230.0,17101.0,49688.0,41543.0,49500.0,45549.0,20617.0,44151.0,40280.0,63676.0,42214.0,47544.0,49856.0,40909.0,42633.0,54467.0,61212.0,28982.0,39925.0,45419.0,36280.0,15374.0,20935.0,14361.0,26396.0,63894.0,36,029
101,35756.0,17891.0,17364.0,30938.0,41418.0,44493.0,36954.0,22425.0,42295.0,35515.0,81250.0,48125.0,38585.0,44583.0,28404.0,40400.0,52035.0,9432.0,27037.0,38545.0,45164.0,36480.0,20330.0,22542.0,19150.0,24649.0,61898.0,36,105
102,29063.0,59474.0,51875.0,74056.0,31366.0,35417.0,38125.0,20000.0,56250.0,43281.0,62159.0,20865.0,22083.0,25909.0,14545.0,17917.0,37500.0,-666666666.0,-666666666.0,22188.0,40288.0,16250.0,10800.0,-666666666.0,10650.0,6875.0,29766.0,05,073
103,26511.0,32372.0,32649.0,-666666666.0,22200.0,24145.0,14387.0,16080.0,40325.0,37147.0,63423.0,2499.0,25966.0,23611.0,26250.0,34185.0,47877.0,-666666666.0,23586.0,27313.0,35016.0,23953.0,13798.0,16175.0,5268.0,20357.0,35333.0,05,107
104,28160.0,27500.0,26090.0,92885.0,31307.0,31363.0,31042.0,18005.0,51250.0,44722.0,53750.0,40486.0,36339.0,40729.0,6696.0,23387.0,29375.0,-666666666.0,22500.0,25359.0,31472.0,23402.0,15769.0,30673.0,15335.0,27917.0,45000.0,05,149
105,31697.0,35673.0,36683.0,-666666666.0,38750.0,40135.0,31797.0,17337.0,47813.0,41875.0,-666666666.0,32019.0,40100.0,40200.0,14844.0,24153.0,36136.0,-666666666.0,23105.0,26696.0,39583.0,21008.0,7895.0,-666666666.0,7852.0,16680.0,34750.0,05,011
106,25354.0,30521.0,26250.0,50833.0,28875.0,25997.0,36667.0,22545.0,40625.0,40958.0,39091.0,34722.0,33291.0,33061.0,42250.0,24143.0,39375.0,-666666666.0,20966.0,23706.0,23162.0,23842.0,11241.0,3558.0,11371.0,26875.0,37802.0,05,113
107,29457.0,41667.0,34323.0,44464.0,30277.0,41023.0,36324.0,18984.0,43400.0,44900.0,40417.0,22146.0,35464.0,29698.0,54236.0,27629.0,41302.0,-666666666.0,15667.0,22147.0,40400.0,20078.0,13429.0,-666666666.0,13381.0,21528.0,27645.0,05,103
108,32215.0,60222.0,39423.0,61932.0,37188.0,56048.0,31827.0,19831.0,40859.0,36196.0,56938.0,-666666666.0,37176.0,36898.0,-666666666.0,20769.0,40781.0,-666666666.0,16842.0,33929.0,30526.0,35643.0,20000.0,19000.0,21000.0,30827.0,33456.0,05,081
109,32326.0,50031.0,34417.0,65129.0,31893.0,41426.0,34457.0,20106.0,40104.0,35234.0,78125.0,38114.0,32156.0,31438.0,52292.0,30478.0,43933.0,-666666666.0,17127.0,32002.0,39669.0,30190.0,11812.0,35504.0,11353.0,34227.0,42513.0,05,091
110,32157.0,41955.0,21731.0,64191.0,40602.0,36495.0,43464.0,25070.0,54423.0,54250.0,54659.0,63750.0,40116.0,40750.0,34630.0,28254.0,32041.0,-666666666.0,21546.0,32458.0,39182.0,30428.0,12630.0,15032.0,12624.0,28146.0,38871.0,05,145
111,28044.0,20822.0,20487.0,250001.0,31101.0,27932.0,41486.0,24114.0,52602.0,48000.0,86875.0,50805.0,28981.0,41637.0,21707.0,24650.0,39907.0,-666666666.0,17425.0,32674.0,39063.0,28635.0,19560.0,23616.0,18718.0,25363.0,50390.0,06,033
112,30000.0,29571.0,29571.0,-666666666.0,26094.0,35987.0,-666666666.0,20104.0,43750.0,42188.0,-666666666.0,34432.0,38125.0,39375.0,-666666666.0,9009.0,2499.0,-666666666.0,9181.0,35282.0,37212.0,25347.0,12500.0,-666666666.0,12500.0,31250.0,23295.0,29,129
113,23080.0,17321.0,17175.0,-666666666.0,31809.0,29861.0,26852.0,20587.0,23750.0,26023.0,21989.0,45463.0,20057.0,20789.0,18854.0,19551.0,26154.0,-666666666.0,18375.0,23167.0,32813.0,19850.0,13140.0,18277.0,12188.0,16625.0,36023.0,29,229
114,40230.0,40288.0,28707.0,66188.0,45114.0,53085.0,45148.0,24675.0,52822.0,52247.0,66202.0,46890.0,46688.0,50622.0,35389.0,51071.0,62266.0,75662.0,30591.0,38730.0,40650.0,37149.0,15838.0,24194.0,14678.0,25688.0,53750.0,29,047
115,28565.0,27692.0,15385.0,46579.0,24473.0,30059.0,51719.0,25417.0,53203.0,53269.0,52917.0,29929.0,22750.0,26750.0,15625.0,32250.0,72083.0,-666666666.0,23333.0,29576.0,37115.0,22697.0,10313.0,2499.0,10586.0,18902.0,40500.0,29,065
116,27731.0,31477.0,31402.0,-666666666.0,32167.0,30713.0,43750.0,22795.0,41393.0,34821.0,54118.0,31429.0,28750.0,29722.0,27700.0,22432.0,32703.0,-666666666.0,20938.0,25815.0,28732.0,25198.0,9560.0,40667.0,8866.0,20458.0,36394.0,29,195
117,29659.0,40833.0,40833.0,-666666666.0,40875.0,39063.0,24861.0,20188.0,31094.0,35625.0,26750.0,-666666666.0,26875.0,27411.0,-666666666.0,30417.0,53125.0,-666666666.0,6719.0,26023.0,26667.0,25250.0,9231.0,-666666666.0,9375.0,25875.0,30714.0,29,227
118,31084.0,28403.0,28403.0,-666666666.0,40817.0,42330.0,41125.0,11049.0,41875.0,31875.0,51806.0,25417.0,30909.0,30227.0,51875.0,33088.0,33667.0,-666666666.0,28750.0,32656.0,42679.0,26406.0,20225.0,55577.0,20023.0,16250.0,39837.0,29,079
119,27065.0,30625.0,30625.0,-666666666.0,31686.0,31833.0,33347.0,15604.0,46356.0,47122.0,38594.0,52212.0,27036.0,31477.0,16071.0,27163.0,28807.0,-666666666.0,25625.0,24029.0,30833.0,23307.0,11568.0,2499.0,12656.0,20568.0,32630.0,29,141
120,29830.0,53984.0,25543.0,60536.0,48462.0,25375.0,23438.0,22688.0,39712.0,40089.0,-666666666.0,-666666666.0,20625.0,31250.0,-666666666.0,41250.0,-666666666.0,-666666666.0,31667.0,21061.0,17431.0,21486.0,22500.0,-666666666.0,22813.0,16800.0,31354.0,29,179
121,40620.0,73102.0,64082.0,98750.0,45034.0,59950.0,51029.0,25013.0,42854.0,39840.0,78226.0,58759.0,58437.0,63761.0,44524.0,50852.0,67856.0,68333.0,27961.0,39635.0,43054.0,36831.0,16096.0,16437.0,16038.0,28729.0,51210.0,29,189
122,28518.0,40580.0,38750.0,76316.0,40435.0,36197.0,37946.0,18947.0,41948.0,41831.0,47500.0,27011.0,41347.0,40991.0,42434.0,25705.0,36250.0,-666666666.0,22170.0,31394.0,33056.0,31053.0,19458.0,19341.0,19565.0,23233.0,37195.0,29,209
123,27236.0,18076.0,17977.0,-666666666.0,30511.0,33865.0,32478.0,19637.0,41000.0,41218.0,40069.0,46205.0,30515.0,32727.0,25156.0,39922.0,54420.0,-666666666.0,26735.0,26512.0,24788.0,28884.0,10521.0,7271.0,11219.0,16136.0,27258.0,29,009
124,31788.0,35870.0,32105.0,56105.0,34053.0,41514.0,46667.0,19591.0,44489.0,34329.0,53607.0,31705.0,44305.0,46660.0,31743.0,34422.0,44677.0,-666666666.0,21738.0,34398.0,34896.0,33647.0,10800.0,7917.0,10892.0,20498.0,48167.0,29,019
125,35841.0,41328.0,32212.0,57813.0,41149.0,37479.0,33795.0,25082.0,46310.0,40556.0,67813.0,36250.0,40578.0,47982.0,27418.0,39066.0,54891.0,39464.0,22284.0,36726.0,40142.0,34919.0,16050.0,25431.0,15836.0,33330.0,40704.0,29,051
126,28905.0,20882.0,18000.0,48167.0,35658.0,35574.0,54615.0,23389.0,43750.0,36500.0,49076.0,14904.0,56520.0,60547.0,16538.0,26974.0,35599.0,-666666666.0,10515.0,26182.0,35368.0,22799.0,10712.0,22271.0,6809.0,17604.0,38816.0,29,055
127,26617.0,47667.0,17262.0,49556.0,39659.0,35096.0,37875.0,16500.0,33958.0,27500.0,53750.0,71364.0,25547.0,24833.0,26429.0,26484.0,31250.0,-666666666.0,25859.0,20536.0,30341.0,19286.0,7264.0,31250.0,7111.0,13676.0,29565.0,29,093
128,30923.0,38409.0,38409.0,-666666666.0,38580.0,35250.0,46719.0,22143.0,50984.0,50543.0,68750.0,30417.0,26029.0,31250.0,11830.0,26152.0,26417.0,-666666666.0,26071.0,31820.0,34079.0,30091.0,12847.0,12917.0,12839.0,30417.0,33159.0,29,117
129,32883.0,40893.0,41179.0,-666666666.0,35350.0,36185.0,21000.0,26202.0,48026.0,44615.0,58750.0,32065.0,32233.0,32423.0,29286.0,27500.0,40500.0,-666666666.0,21528.0,35045.0,38942.0,24753.0,20388.0,28750.0,15703.0,22566.0,39763.0,29,135
130,29240.0,32263.0,32263.0,-666666666.0,39375.0,43289.0,60357.0,25750.0,30665.0,31410.0,12941.0,6875.0,29031.0,33906.0,27734.0,30000.0,39875.0,-666666666.0,27625.0,21699.0,35893.0,19840.0,15156.0,30133.0,11635.0,15263.0,31932.0,29,155
131,28063.0,29297.0,28516.0,-666666666.0,33400.0,32029.0,33966.0,21132.0,44063.0,41151.0,53125.0,24444.0,30641.0,34821.0,23100.0,26603.0,31875.0,-666666666.0,17609.0,28885.0,35554.0,26216.0,10143.0,7273.0,10162.0,25768.0,36445.0,29,159
132,23825.0,29135.0,21932.0,47353.0,30833.0,19274.0,80865.0,18443.0,67870.0,68462.0,42250.0,-666666666.0,18681.0,25833.0,12159.0,12813.0,11779.0,-666666666.0,33158.0,22750.0,32083.0,20066.0,13452.0,7083.0,13690.0,24375.0,32917.0,29,203
133,31713.0,31875.0,31667.0,-666666666.0,35995.0,37474.0,31467.0,28989.0,42045.0,39545.0,68430.0,24545.0,38269.0,40568.0,32981.0,37278.0,37813.0,-666666666.0,37039.0,28730.0,32534.0,26828.0,10258.0,13179.0,7778.0,21429.0,36815.0,29,175
134,26996.0,27247.0,27247.0,-666666666.0,25679.0,39737.0,26615.0,21437.0,38523.0,33828.0,49375.0,31429.0,27833.0,26786.0,34167.0,16893.0,31250.0,-666666666.0,10104.0,25301.0,34732.0,22113.0,11796.0,32969.0,10552.0,22083.0,33489.0,29,069
135,34131.0,38944.0,35208.0,62717.0,42438.0,35600.0,38364.0,21685.0,60872.0,53043.0,89265.0,40900.0,39469.0,40852.0,35052.0,41293.0,44605.0,-666666666.0,33085.0,32698.0,35804.0,31374.0,13788.0,17443.0,12896.0,26061.0,46837.0,29,071
136,29150.0,35050.0,32037.0,77986.0,40099.0,31833.0,25417.0,21154.0,56397.0,55000.0,82917.0,18472.0,43654.0,53906.0,35104.0,42292.0,64000.0,-666666666.0,21354.0,24854.0,22391.0,25975.0,10221.0,35724.0,7986.0,24583.0,34667.0,29,089
137,36257.0,33750.0,31080.0,47750.0,40744.0,43225.0,46697.0,24259.0,42758.0,41187.0,63459.0,51023.0,43489.0,46404.0,35864.0,45013.0,57518.0,58309.0,25687.0,36265.0,38746.0,35310.0,16956.0,21609.0,16269.0,27838.0,48359.0,29,095
138,28197.0,33939.0,33939.0,-666666666.0,37064.0,31117.0,31875.0,21818.0,45625.0,44207.0,49563.0,32644.0,25333.0,30833.0,24595.0,31464.0,36900.0,-666666666.0,26512.0,26136.0,36417.0,23295.0,14379.0,10000.0,15685.0,30000.0,32123.0,29,131
139,30292.0,28542.0,26691.0,-666666666.0,22217.0,31853.0,38250.0,22895.0,52784.0,41806.0,-666666666.0,-666666666.0,51944.0,51944.0,-666666666.0,19931.0,32321.0,-666666666.0,18125.0,31974.0,37578.0,30662.0,13182.0,-666666666.0,13580.0,14732.0,77951.0,29,171
140,24556.0,13670.0,13654.0,-666666666.0,30956.0,33526.0,36250.0,19559.0,35197.0,34867.0,46250.0,37396.0,36719.0,47563.0,28750.0,30684.0,31250.0,-666666666.0,30601.0,26569.0,34792.0,24336.0,18133.0,18569.0,18025.0,25286.0,31893.0,29,213
141,31811.0,29375.0,28750.0,-666666666.0,41023.0,40219.0,39450.0,20931.0,43625.0,41471.0,67500.0,35938.0,41848.0,46010.0,28289.0,26577.0,46339.0,-666666666.0,19588.0,29889.0,34704.0,28928.0,11907.0,16164.0,10933.0,26321.0,41825.0,29,021
142,31276.0,35833.0,34375.0,50682.0,35200.0,43828.0,50395.0,20536.0,34167.0,31250.0,48750.0,34688.0,30714.0,29444.0,35833.0,26094.0,43750.0,-666666666.0,20729.0,34375.0,31875.0,36250.0,5385.0,2499.0,5511.0,19167.0,31932.0,29,025
143,39731.0,46210.0,45363.0,73403.0,50628.0,47553.0,45938.0,25767.0,49576.0,45526.0,78662.0,56953.0,46933.0,49877.0,33712.0,50085.0,56606.0,72768.0,35201.0,38649.0,40340.0,37950.0,11585.0,14653.0,11441.0,30983.0,49795.0,29,037
144,39552.0,54295.0,45938.0,54455.0,46292.0,53553.0,52913.0,26918.0,61285.0,63250.0,47500.0,48993.0,52344.0,56283.0,43958.0,38929.0,50714.0,-666666666.0,21791.0,30754.0,37288.0,27380.0,6645.0,25268.0,6283.0,27841.0,34886.0,29,049
145,29609.0,27778.0,27778.0,-666666666.0,27439.0,38333.0,17101.0,26519.0,41297.0,40824.0,-666666666.0,80481.0,31094.0,29615.0,60368.0,32593.0,38177.0,-666666666.0,21176.0,23542.0,23365.0,23750.0,17351.0,40764.0,15119.0,15938.0,47411.0,29,059
146,23042.0,24583.0,24167.0,-666666666.0,35625.0,27917.0,46734.0,15263.0,33430.0,22857.0,-666666666.0,36169.0,23523.0,23068.0,-666666666.0,15877.0,15100.0,-666666666.0,16339.0,30063.0,32833.0,29318.0,13950.0,13988.0,13750.0,20595.0,30682.0,29,085
147,35472.0,48269.0,48558.0,29766.0,54185.0,43175.0,36315.0,25136.0,45972.0,41860.0,69727.0,50417.0,36636.0,36397.0,37143.0,36504.0,44510.0,47006.0,30103.0,30962.0,32419.0,30347.0,11318.0,19609.0,9263.0,22342.0,37287.0,29,113
148,30183.0,40395.0,40263.0,-666666666.0,43710.0,35156.0,37566.0,23450.0,37784.0,33942.0,53571.0,47917.0,27813.0,27386.0,-666666666.0,26204.0,31875.0,-666666666.0,12400.0,24617.0,28800.0,22917.0,10476.0,9000.0,10714.0,19167.0,31921.0,29,137
149,30842.0,33889.0,32478.0,61146.0,35017.0,36209.0,27402.0,22490.0,39281.0,37433.0,68347.0,25100.0,41285.0,41983.0,34028.0,24911.0,36406.0,-666666666.0,17990.0,33834.0,31092.0,35924.0,16284.0,22719.0,12898.0,25368.0,35168.0,29,145
150,30517.0,30326.0,26053.0,31328.0,46944.0,31968.0,35920.0,19518.0,36595.0,36164.0,76250.0,39184.0,31447.0,34545.0,12143.0,25000.0,36071.0,-666666666.0,23306.0,30654.0,33810.0,26898.0,10536.0,7434.0,10552.0,19250.0,31250.0,29,163
151,43225.0,54362.0,48958.0,86296.0,49986.0,64777.0,52682.0,26261.0,52667.0,49175.0,72221.0,63856.0,59546.0,63426.0,48031.0,52154.0,63900.0,64196.0,32050.0,39874.0,40436.0,39213.0,13006.0,18087.0,12120.0,29320.0,54392.0,29,183
152,30708.0,31048.0,30661.0,32647.0,38794.0,47293.0,43911.0,20804.0,45826.0,43750.0,67386.0,37938.0,37356.0,39500.0,26595.0,31606.0,47860.0,37130.0,25604.0,31319.0,31048.0,31388.0,12232.0,14762.0,11897.0,21140.0,40020.0,29,031
153,28568.0,38750.0,37708.0,-666666666.0,30192.0,38173.0,39542.0,20667.0,37917.0,33295.0,61500.0,23947.0,34250.0,37361.0,32833.0,40337.0,41685.0,-666666666.0,16875.0,21154.0,22663.0,20778.0,7976.0,-666666666.0,8155.0,13611.0,33889.0,29,205
154,31576.0,29360.0,27936.0,69875.0,31875.0,37633.0,37468.0,28867.0,50682.0,45577.0,76591.0,30380.0,34599.0,33848.0,37115.0,30375.0,41612.0,-666666666.0,23914.0,28252.0,33238.0,26265.0,11808.0,16750.0,11612.0,26909.0,37500.0,29,225
155,31468.0,38750.0,38750.0,-666666666.0,29875.0,42542.0,31250.0,19625.0,61989.0,31830.0,68333.0,32778.0,34464.0,47813.0,23750.0,31200.0,30795.0,-666666666.0,30714.0,28281.0,32604.0,24583.0,9333.0,8750.0,9333.0,22083.0,40875.0,29,005
156,30448.0,32083.0,31250.0,66833.0,42095.0,41690.0,42125.0,20918.0,50100.0,42386.0,86250.0,87545.0,41667.0,40721.0,43917.0,32926.0,38600.0,-666666666.0,22115.0,27158.0,33861.0,25270.0,11928.0,25550.0,10409.0,20417.0,28971.0,29,013
157,26770.0,35811.0,35574.0,44688.0,39274.0,34781.0,54917.0,19590.0,31957.0,30833.0,64000.0,9432.0,22917.0,28000.0,14167.0,23971.0,22399.0,-666666666.0,27868.0,26669.0,40122.0,25263.0,12373.0,12212.0,12418.0,25625.0,31989.0,29,015
158,29975.0,32063.0,32063.0,37500.0,35500.0,25096.0,107500.0,21203.0,60909.0,62917.0,-666666666.0,-666666666.0,24539.0,40179.0,-666666666.0,20385.0,28839.0,-666666666.0,8625.0,28750.0,33942.0,26528.0,13684.0,77543.0,11750.0,24417.0,35625.0,29,035
159,25871.0,30804.0,30433.0,77750.0,29653.0,27024.0,28281.0,15750.0,54400.0,53850.0,-666666666.0,28438.0,14732.0,18750.0,12574.0,33594.0,155673.0,-666666666.0,9524.0,26474.0,25250.0,26654.0,6250.0,-666666666.0,8000.0,21658.0,26750.0,29,057
160,31195.0,31989.0,31989.0,-666666666.0,34625.0,33192.0,38424.0,24817.0,43359.0,42109.0,44722.0,36719.0,31292.0,27917.0,38571.0,26450.0,29167.0,-666666666.0,18375.0,31213.0,35685.0,29524.0,15461.0,14844.0,15506.0,26944.0,33977.0,29,115
161,27642.0,17024.0,12935.0,69265.0,32786.0,30446.0,36224.0,20703.0,44881.0,43594.0,52222.0,38818.0,27000.0,27841.0,26750.0,23506.0,32228.0,-666666666.0,18297.0,28714.0,30810.0,27409.0,10614.0,7750.0,11305.0,25093.0,40755.0,29,091
162,27315.0,30143.0,26653.0,-666666666.0,43344.0,35105.0,55609.0,13823.0,41125.0,37072.0,56989.0,36875.0,34375.0,32813.0,35255.0,26032.0,27535.0,-666666666.0,25573.0,27190.0,32865.0,23832.0,11310.0,18239.0,10779.0,17389.0,41119.0,29,101
163,29919.0,17574.0,14625.0,54500.0,28144.0,34393.0,40250.0,18159.0,45648.0,45110.0,55750.0,23698.0,35435.0,33945.0,41680.0,36750.0,43000.0,-666666666.0,28250.0,30429.0,29932.0,30942.0,13889.0,25208.0,13868.0,20176.0,36429.0,29,105
164,30421.0,64514.0,105054.0,-666666666.0,32833.0,32875.0,35556.0,20052.0,35662.0,32042.0,37273.0,51985.0,27375.0,21875.0,-666666666.0,27404.0,59063.0,-666666666.0,9583.0,26071.0,32321.0,16705.0,11250.0,15500.0,6250.0,28315.0,37125.0,29,125
165,29517.0,26775.0,26178.0,-666666666.0,40459.0,40378.0,41220.0,25149.0,40962.0,41538.0,37000.0,22614.0,31461.0,31129.0,32222.0,30588.0,33167.0,-666666666.0,25455.0,30703.0,34935.0,28943.0,13513.0,12684.0,14020.0,21048.0,44205.0,29,161
166,43400.0,46583.0,31228.0,54732.0,43805.0,58470.0,66835.0,25329.0,46096.0,44199.0,79960.0,49504.0,62636.0,65776.0,45595.0,50060.0,65088.0,42375.0,29025.0,43921.0,43730.0,44519.0,17212.0,16049.0,17714.0,29839.0,63709.0,29,165
167,29604.0,40227.0,26691.0,48762.0,44150.0,35405.0,30967.0,20843.0,64351.0,62524.0,110328.0,30197.0,35299.0,44591.0,25568.0,28231.0,43750.0,-666666666.0,21911.0,30327.0,38527.0,27324.0,9791.0,16763.0,9488.0,20043.0,31828.0,29,187
168,33235.0,36694.0,30888.0,80375.0,39953.0,42660.0,46667.0,23008.0,41250.0,37891.0,56922.0,42602.0,44644.0,51799.0,36657.0,44154.0,58774.0,53036.0,21822.0,32412.0,38485.0,29984.0,17727.0,25543.0,16579.0,23555.0,47751.0,29,510
169,35199.0,25691.0,25576.0,-666666666.0,44000.0,42965.0,52955.0,23171.0,34000.0,32284.0,54464.0,30074.0,47000.0,53636.0,41250.0,25469.0,26849.0,-666666666.0,19172.0,33785.0,38250.0,32066.0,14467.0,14405.0,14500.0,27500.0,41894.0,29,003
170,26817.0,30511.0,26905.0,-666666666.0,30901.0,31221.0,29896.0,17468.0,40789.0,40813.0,39821.0,9277.0,30905.0,32917.0,25170.0,25656.0,36818.0,-666666666.0,16140.0,30260.0,32323.0,27485.0,10200.0,9792.0,10236.0,29881.0,39595.0,29,023
171,30438.0,50983.0,26031.0,60523.0,37273.0,44936.0,34063.0,23093.0,56629.0,51958.0,79634.0,20417.0,28298.0,24447.0,37216.0,32724.0,61569.0,-666666666.0,19051.0,26817.0,25360.0,27817.0,15321.0,15833.0,14866.0,16837.0,43312.0,48,013
172,30371.0,38669.0,21754.0,49103.0,35694.0,42426.0,41667.0,30341.0,41875.0,32118.0,57212.0,13542.0,32143.0,37143.0,12232.0,32328.0,36080.0,-666666666.0,15625.0,27315.0,33326.0,22759.0,13538.0,13871.0,13235.0,16719.0,40100.0,48,353
173,22691.0,16667.0,17292.0,-666666666.0,40300.0,9184.0,30625.0,18726.0,32614.0,22188.0,50938.0,60400.0,54432.0,-666666666.0,-666666666.0,22763.0,-666666666.0,-666666666.0,22763.0,14571.0,52404.0,13321.0,66667.0,-666666666.0,66667.0,-666666666.0,26724.0,48,229
174,41102.0,64409.0,9348.0,67865.0,52422.0,48846.0,30682.0,22628.0,58625.0,53802.0,60208.0,29167.0,37679.0,36136.0,42031.0,39531.0,51500.0,-666666666.0,31982.0,35017.0,41824.0,21484.0,16458.0,3750.0,17845.0,24531.0,67585.0,48,475
175,32684.0,64372.0,37692.0,67706.0,33209.0,44229.0,48667.0,21259.0,44495.0,41616.0,52371.0,40801.0,35237.0,35905.0,31116.0,27347.0,46136.0,-666666666.0,18237.0,33139.0,31708.0,34441.0,19575.0,29867.0,17193.0,23326.0,37933.0,48,203
176,26125.0,16910.0,16007.0,91591.0,33401.0,24464.0,-666666666.0,21415.0,33667.0,29050.0,75288.0,-666666666.0,21979.0,20938.0,-666666666.0,13333.0,26250.0,-666666666.0,-666666666.0,24338.0,39464.0,21534.0,12386.0,-666666666.0,10682.0,-666666666.0,40052.0,48,327
177,32178.0,47016.0,40027.0,53977.0,42054.0,35517.0,40272.0,30560.0,61323.0,60694.0,70341.0,35156.0,40538.0,40983.0,37794.0,30294.0,40132.0,-666666666.0,21818.0,30783.0,36848.0,27250.0,16563.0,21705.0,16406.0,15046.0,32115.0,48,149
178,43903.0,63153.0,40804.0,84115.0,44629.0,66589.0,55126.0,26807.0,51405.0,45973.0,78851.0,58873.0,53305.0,54985.0,48981.0,57564.0,72940.0,46518.0,31676.0,42014.0,45056.0,39871.0,17056.0,24375.0,15750.0,29659.0,60395.0,48,491
179,31516.0,46250.0,25278.0,50673.0,37378.0,68049.0,29276.0,20771.0,38661.0,35125.0,49583.0,-666666666.0,25972.0,25451.0,31875.0,27773.0,46250.0,-666666666.0,19229.0,21916.0,22736.0,20644.0,12799.0,35556.0,12690.0,33875.0,41713.0,48,233
180,30244.0,31797.0,14408.0,51932.0,21067.0,36005.0,32574.0,20422.0,38355.0,31458.0,83000.0,33438.0,39875.0,43068.0,38125.0,23347.0,24960.0,-666666666.0,20833.0,31917.0,37500.0,29414.0,13500.0,-666666666.0,12600.0,16596.0,47067.0,48,343
181,37879.0,70769.0,21797.0,72917.0,54698.0,67000.0,54403.0,22226.0,50780.0,49596.0,84097.0,32083.0,35221.0,37392.0,31176.0,33705.0,42500.0,25588.0,25143.0,34510.0,30944.0,36865.0,11804.0,17727.0,11083.0,22085.0,42572.0,48,361
182,41108.0,61843.0,38281.0,61982.0,41359.0,68438.0,41875.0,31131.0,44674.0,44484.0,70398.0,32500.0,41786.0,29219.0,161136.0,20905.0,57386.0,-666666666.0,15673.0,27431.0,53571.0,14116.0,21595.0,26615.0,21086.0,38750.0,36875.0,48,495
183,36215.0,91184.0,24598.0,95666.0,31987.0,52016.0,48120.0,22608.0,45313.0,42549.0,72506.0,46266.0,47471.0,52710.0,40526.0,42215.0,64783.0,97604.0,24197.0,39631.0,44586.0,36351.0,16761.0,20075.0,16539.0,24115.0,52506.0,48,201
184,30482.0,46250.0,35807.0,57043.0,37181.0,41912.0,38295.0,20088.0,49643.0,31755.0,55987.0,29615.0,29281.0,28573.0,58000.0,29264.0,43381.0,-666666666.0,19792.0,28071.0,31518.0,27209.0,16602.0,17342.0,16348.0,26790.0,41186.0,48,053
185,28675.0,35500.0,30239.0,129306.0,39375.0,33060.0,31806.0,16809.0,48882.0,53478.0,35795.0,30577.0,44021.0,44783.0,43074.0,35771.0,52813.0,-666666666.0,16635.0,35502.0,30000.0,36634.0,14875.0,22340.0,14497.0,10271.0,50357.0,48,171
186,34558.0,62389.0,25167.0,78574.0,31114.0,37261.0,39896.0,25416.0,38262.0,37106.0,49231.0,57138.0,51479.0,53864.0,43253.0,43035.0,65846.0,70375.0,25563.0,38949.0,41508.0,37192.0,19104.0,25665.0,18348.0,23965.0,50276.0,48,113
187,37000.0,80732.0,81026.0,39091.0,35313.0,70417.0,-666666666.0,13958.0,91250.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,11818.0,-666666666.0,-666666666.0,-666666666.0,9821.0,-666666666.0,-666666666.0,32188.0,-666666666.0,31250.0,-666666666.0,41528.0,48,311
188,32158.0,45890.0,30450.0,52583.0,42045.0,32125.0,33152.0,19268.0,59107.0,59063.0,60179.0,21806.0,55845.0,56030.0,-666666666.0,21433.0,38030.0,-666666666.0,13836.0,31597.0,31475.0,31875.0,12151.0,37273.0,10875.0,27031.0,28750.0,48,503
189,38754.0,56292.0,32955.0,63059.0,41313.0,46088.0,44714.0,30839.0,48477.0,47953.0,52778.0,49207.0,44939.0,46162.0,40572.0,36859.0,55592.0,51250.0,27963.0,40330.0,47066.0,36732.0,14163.0,14867.0,14067.0,26140.0,55890.0,48,251
