ISO3,year,total
ECU,1967,6.098086564
ECU,1968,5.881941386
ECU,1969,5.624602879
ECU,1970,5.435761222
ECU,1971,5.237558274
ECU,1972,5.026054532
ECU,1973,4.885381731
ECU,1974,4.730756944
ECU,1975,4.578065698
ECU,1976,4.467690203
ECU,1977,4.329977616
ECU,1978,4.352975509
ECU,1979,4.282684851
ECU,1980,4.221781045
ECU,1981,4.146770707
ECU,1982,4.092871855
ECU,1983,3.908649619
ECU,1984,3.899972036
ECU,1985,3.867586335
ECU,1986,3.781569164
ECU,1987,3.70097955
ECU,1988,3.651532942
ECU,1989,3.577534186
ECU,1990,3.534392951
ECU,1991,3.357097151
ECU,1992,3.382126189
ECU,1993,3.317900758
ECU,1994,3.288567007
ECU,1995,3.155142205
ECU,1996,3.111994129
ECU,1997,3.052440392
ECU,1998,2.872060484
ECU,1999,2.916865836
ECU,2000,2.771992918
ECU,2001,2.781529737
ECU,2002,2.681010857
ECU,2003,2.625034313
ECU,2004,2.639199873
ECU,2005,2.543226415
ECU,2006,2.479218304
ECU,2007,2.457151845
ECU,2008,2.402278907
ECU,2009,2.3827754
ECU,2010,2.363165437
ECU,2011,2.308110012
ECU,2012,2.232032958
ECU,2013,2.157517638
